order_acknowledged_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds,country,city,type_of_food
2015-06-05 13:51:27.339343+01:00,42.7,1518,6,10,UK,London,healthy
2015-06-05 14:03:47.145307+01:00,19.9,1518,4,20,UK,London,healthy
2015-06-05 19:59:21.931106+01:00,41.0,1518,5,10,UK,London,healthy
2015-06-08 21:26:53.113419+01:00,15.15,1518,2,5,UK,London,healthy
2015-06-09 12:53:09.289805+01:00,15.1,1518,3,3096,UK,London,healthy
2015-06-09 13:57:32.946170+01:00,15.8,1518,3,10,UK,London,healthy
2015-06-09 14:12:10.194775+01:00,15.0,1518,4,10,UK,London,healthy
2015-06-09 20:30:59.460248+01:00,21.05,1518,3,6,UK,London,healthy
2015-06-09 21:21:40.331189+01:00,23.35,1518,5,131,UK,London,healthy
2015-06-10 14:00:59.087587+01:00,22.0,1518,5,282,UK,London,healthy
2015-06-10 16:28:21.438194+01:00,81.0,1518,5,418,UK,London,healthy
2015-06-10 20:48:06.556542+01:00,22.35,1518,5,5,UK,London,healthy
2015-06-11 21:18:20.519056+01:00,9.95,1518,3,212,UK,London,healthy
2015-06-12 13:12:13.727349+01:00,15.3,1518,1,15,UK,London,healthy
2015-06-12 14:01:15.036070+01:00,12.35,1518,2,5,UK,London,healthy
2015-06-12 19:55:12.358768+01:00,15.3,1518,4,453,UK,London,healthy
2015-06-12 21:06:58.772191+01:00,15.2,1518,2,933,UK,London,healthy
2015-06-13 17:21:21.471116+01:00,17.5,1518,5,15,UK,London,healthy
2015-06-16 21:37:18.717885+01:00,9.65,1518,3,30,UK,London,healthy
2015-06-17 15:49:35.895515+01:00,30.15,1518,5,10,UK,London,healthy
2015-06-17 18:43:50.046061+01:00,17.8,1518,3,10,UK,London,healthy
2015-06-17 19:18:46.569516+01:00,11.1,1518,2,15,UK,London,healthy
2015-06-18 18:01:04.938774+01:00,15.4,1518,4,35,UK,London,healthy
2015-06-18 19:32:01.925648+01:00,15.35,1518,6,5,UK,London,healthy
2015-06-21 13:00:14.424748+01:00,163.9,1518,12,3149,UK,London,healthy
2015-06-21 13:10:37.990114+01:00,17.05,1518,2,10,UK,London,healthy
2015-06-21 14:18:52.535163+01:00,9.25,1518,2,603,UK,London,healthy
2015-06-22 13:34:27.087796+01:00,28.5,1518,5,5,UK,London,healthy
2015-06-22 19:57:01.188121+01:00,16.8,1518,2,532,UK,London,healthy
2015-06-23 18:37:23.774263+01:00,16.15,1518,4,5,UK,London,healthy
2015-06-23 19:46:15.120497+01:00,48.85,1518,5,915,UK,London,healthy
2015-06-23 21:47:09.366731+01:00,16.55,1518,3,5,UK,London,healthy
2015-06-24 12:36:41.716327+01:00,20.25,1518,3,2305,UK,London,healthy
2015-06-24 19:55:22.735811+01:00,15.5,1518,3,528,UK,London,healthy
2015-06-25 13:25:28.681627+01:00,20.05,1518,3,5,UK,London,healthy
2015-06-25 15:24:49.842759+01:00,15.65,1518,4,30,UK,London,healthy
2015-06-25 20:28:16.019834+01:00,28.95,1518,5,61,UK,London,healthy
2015-06-25 21:35:59.811094+01:00,18.65,1518,5,5,UK,London,healthy
2015-06-26 20:22:30.369594+01:00,23.7,1518,3,15,UK,London,healthy
2015-06-26 21:27:47.332903+01:00,19.8,1518,4,0,UK,London,healthy
2015-06-29 21:08:13.394536+01:00,18.75,1518,4,374,UK,London,healthy
2015-06-29 21:53:20.926934+01:00,17.1,1518,5,0,UK,London,healthy
2015-06-01 12:02:23.080222+01:00,17.35,666,4,6386,UK,London,dessert
2015-06-01 20:21:32.997675+01:00,17.5,666,4,838,UK,London,dessert
2015-06-02 12:43:27.466405+01:00,65.45,666,10,2089,UK,London,dessert
2015-06-02 21:41:40.925146+01:00,25.6,666,4,884,UK,London,dessert
2015-06-04 18:55:43.305058+01:00,16.15,666,4,496,UK,London,dessert
2015-06-05 12:32:22.608729+01:00,17.1,666,3,3456,UK,London,dessert
2015-06-05 17:51:46.916980+01:00,15.05,666,3,822,UK,London,dessert
2015-06-06 18:39:41.548692+01:00,26.9,666,4,560,UK,London,dessert
2015-06-06 19:52:17.635984+01:00,8.85,666,3,9,UK,London,dessert
2015-06-06 23:22:25.843076+01:00,17.1,666,4,86,UK,London,dessert
2015-06-07 20:41:20.648570+01:00,17.35,666,5,270,UK,London,dessert
2015-06-07 21:21:55.503868+01:00,15.5,666,6,597,UK,London,dessert
2015-06-07 23:51:36.385855+01:00,8.75,666,2,10,UK,London,dessert
2015-06-09 19:26:17.639162+01:00,19.0,666,5,1230,UK,London,dessert
2015-06-10 16:36:05.976663+01:00,20.0,666,3,347,UK,London,dessert
2015-06-10 18:44:05.512215+01:00,22.1,666,3,648,UK,London,dessert
2015-06-10 21:59:30.243962+01:00,8.0,666,2,87,UK,London,dessert
2015-06-17 13:51:33.760304+01:00,8.1,666,2,2796,UK,London,dessert
2015-06-21 15:26:15.698685+01:00,17.15,666,6,849,UK,London,dessert
2015-06-21 20:54:36.507633+01:00,18.7,666,6,1242,UK,London,dessert
2015-06-21 23:30:54.935222+01:00,28.95,666,6,986,UK,London,dessert
2015-06-22 19:50:01.715265+01:00,9.95,666,2,918,UK,London,dessert
2015-06-22 21:32:30.653772+01:00,18.0,666,2,404,UK,London,dessert
2015-06-22 22:11:22.939391+01:00,25.5,666,5,868,UK,London,dessert
2015-06-24 20:41:04.253618+01:00,10.15,666,2,25,UK,London,dessert
2015-06-24 21:44:12.884718+01:00,11.4,666,4,72,UK,London,dessert
2015-06-24 21:57:19.158033+01:00,14.35,666,6,441,UK,London,dessert
2015-06-24 21:58:53.892419+01:00,11.8,666,5,553,UK,London,dessert
2015-06-25 22:53:40.139086+01:00,24.7,666,5,415,UK,London,dessert
2015-06-27 19:15:10.154971+01:00,21.75,666,5,312,UK,London,dessert
2015-06-28 20:46:56.279324+01:00,15.5,666,2,300,UK,London,dessert
2015-06-28 23:35:27.816370+01:00,16.7,666,4,844,UK,London,dessert
2015-06-01 12:19:45.696573+01:00,6.49,315,1,3969,UK,London,healthy
2015-06-01 12:31:58.743050+01:00,66.89,315,4,3237,UK,London,healthy
2015-06-02 12:38:47.115122+01:00,6.49,315,1,3463,UK,London,healthy
2015-06-03 11:01:16.658599+01:00,80.45,315,13,8160,UK,London,healthy
2015-06-03 11:04:56.445318+01:00,5.99,315,1,7926,UK,London,healthy
2015-06-04 12:40:30.759945+01:00,19.76,315,4,3271,UK,London,healthy
2015-06-05 12:44:54.133420+01:00,21.45,315,5,2803,UK,London,healthy
2015-06-05 13:33:52.601104+01:00,26.34,315,6,767,UK,London,healthy
2015-06-06 14:03:57.755534+01:00,46.01,315,9,757,UK,London,healthy
2015-06-08 11:49:10.652607+01:00,16.67,315,3,6022,UK,London,healthy
2015-06-08 12:34:42.193817+01:00,37.0,315,8,3290,UK,London,healthy
2015-06-08 17:30:57.428948+01:00,22.04,315,6,4346,UK,London,healthy
2015-06-11 14:41:06.273931+01:00,8.98,315,2,3498,UK,London,healthy
2015-06-11 18:50:11.007283+01:00,22.24,315,5,67,UK,London,healthy
2015-06-15 12:06:41.691440+01:00,18.47,315,3,4294,UK,London,healthy
2015-06-15 14:30:13.874053+01:00,16.86,315,4,129,UK,London,healthy
2015-06-15 16:09:52.193568+01:00,16.56,315,4,720,UK,London,healthy
2015-06-19 17:26:56.821414+01:00,5.99,315,1,262,UK,London,healthy
2015-06-22 13:04:59.812718+01:00,21.76,315,3,2731,UK,London,healthy
2015-06-22 13:06:37.851290+01:00,32.45,315,4,2759,UK,London,healthy
2015-06-22 16:08:50.281717+01:00,16.36,315,4,533,UK,London,healthy
2015-06-24 12:54:34.082597+01:00,25.15,315,4,2175,UK,London,healthy
2015-06-24 17:06:39.791394+01:00,22.26,315,4,3122,UK,London,healthy
2015-06-26 15:03:34.290001+01:00,15.57,315,3,177,UK,London,healthy
2015-06-26 15:45:23.565826+01:00,17.36,315,4,602,UK,London,healthy
2015-06-30 13:43:23.670021+01:00,31.14,315,6,58,UK,London,healthy
2015-06-30 15:36:29.931126+01:00,16.16,315,4,272,UK,London,healthy
2015-06-01 12:36:52.802499+01:00,15.45,898,3,2446,UK,London,persian
2015-06-04 19:01:15.391431+01:00,36.95,898,4,594,UK,London,persian
2015-06-05 20:42:55.394614+01:00,57.7,898,10,613,UK,London,persian
2015-06-06 21:50:17.205031+01:00,41.65,898,6,1301,UK,London,persian
2015-06-06 22:50:00.623338+01:00,16.1,898,4,1762,UK,London,persian
2015-06-08 20:59:21.652567+01:00,34.3,898,5,806,UK,London,persian
2015-06-10 19:27:26.075657+01:00,46.25,898,6,2860,UK,London,persian
2015-06-10 21:08:13.713641+01:00,20.95,898,1,1527,UK,London,persian
2015-06-11 20:11:09.158902+01:00,15.9,898,1,3433,UK,London,persian
2015-06-16 22:15:43.342432+01:00,19.2,898,4,386,UK,London,persian
2015-06-16 23:29:41.544760+01:00,19.4,898,3,547,UK,London,persian
2015-06-17 19:15:23.796680+01:00,30.4,898,3,661,UK,London,persian
2015-06-17 19:58:05.467410+01:00,15.9,898,1,3164,UK,London,persian
2015-06-19 21:50:38.724588+01:00,20.9,898,2,607,UK,London,persian
2015-06-20 20:30:53.248646+01:00,51.8,898,6,519,UK,London,persian
2015-06-20 20:38:10.951777+01:00,19.65,898,4,964,UK,London,persian
2015-06-20 22:51:48.349928+01:00,26.4,898,6,911,UK,London,persian
2015-06-21 20:54:56.080288+01:00,22.05,898,5,696,UK,London,persian
2015-06-25 15:50:43.623285+01:00,42.45,898,3,1708,UK,London,persian
2015-06-28 20:50:07.213631+01:00,31.75,898,7,629,UK,London,persian
2015-06-28 21:58:26.557578+01:00,24.4,898,5,559,UK,London,persian
2015-06-29 19:49:50.490996+01:00,20.9,898,3,3278,UK,London,persian
2015-06-30 22:22:18.517606+01:00,20.15,898,5,462,UK,London,persian
2015-06-30 22:28:06.141090+01:00,20.95,898,1,736,UK,London,persian
2015-06-01 12:58:24.244578+01:00,92.85,115,13,2462,UK,London,deli
2015-06-03 12:23:26.037624+01:00,17.0,115,4,5341,UK,London,deli
2015-06-12 14:59:19.492543+01:00,15.45,115,4,333,UK,London,deli
2015-06-17 14:50:26.641671+01:00,16.0,115,3,253,UK,London,deli
2015-06-18 12:49:05.255905+01:00,138.0,115,3,3922,UK,London,deli
2015-06-18 13:14:42.064648+01:00,48.1,115,6,2355,UK,London,deli
2015-06-01 13:15:17.442914+02:00,11.3584,1872,3,232,France,Paris,french
2015-06-01 13:17:43.760715+02:00,10.6485,1872,3,378,France,Paris,french
2015-06-01 13:51:24.390196+02:00,23.4267,1872,5,954,France,Paris,french
2015-06-01 14:56:34.954240+02:00,10.6485,1872,3,399,France,Paris,french
2015-06-01 21:13:29.969503+02:00,22.0069,1872,6,10,France,Paris,french
2015-06-01 22:37:09.991422+02:00,35.495,1872,5,46,France,Paris,french
2015-06-02 13:42:28.501800+02:00,11.3584,1872,3,100,France,Paris,french
2015-06-02 14:49:22.175670+02:00,21.297,1872,4,136,France,Paris,french
2015-06-02 21:11:32.857911+02:00,12.0683,1872,3,58,France,Paris,french
2015-06-02 21:59:00.072538+02:00,22.0069,1872,6,143,France,Paris,french
2015-06-02 21:49:34.391208+02:00,11.3584,1872,2,156,France,Paris,french
2015-06-02 22:47:09.557390+02:00,14.55295,1872,10,20,France,Paris,french
2015-06-02 22:49:06.606829+02:00,29.1059,1872,8,5,France,Paris,french
2015-06-02 22:53:29.391403+02:00,13.13315,1872,9,176,France,Paris,french
2015-06-02 23:08:07.746812+02:00,24.8465,1872,7,338,France,Paris,french
2015-06-03 13:59:59.965473+02:00,12.7782,1872,3,202,France,Paris,french
2015-06-03 20:52:54.987661+02:00,13.4881,1872,6,232,France,Paris,french
2015-06-03 21:01:59.831102+02:00,57.5019,1872,7,9,France,Paris,french
2015-06-03 21:29:37.894888+02:00,69.5702,1872,14,413,France,Paris,french
2015-06-03 21:45:40.138613+02:00,12.0683,1872,3,11,France,Paris,french
2015-06-03 21:52:43.790035+02:00,34.075199999999995,1872,8,40,France,Paris,french
2015-06-05 14:05:00.824610+02:00,11.3584,1872,3,205,France,Paris,french
2015-06-05 19:19:27.759595+02:00,11.3584,1872,3,3310,France,Paris,french
2015-06-06 13:04:52.881367+02:00,18.4574,1872,4,1480,France,Paris,french
2015-06-06 13:52:55.470892+02:00,25.5564,1872,7,236,France,Paris,french
2015-06-06 14:44:08.029283+02:00,15.6178,1872,5,398,France,Paris,french
2015-06-07 13:02:08.292295+02:00,10.6485,1872,3,316,France,Paris,french
2015-06-07 13:06:00.056213+02:00,42.94895,1872,17,1734,France,Paris,french
2015-06-07 13:14:13.896933+02:00,11.3584,1872,3,23,France,Paris,french
2015-06-07 13:14:29.015319+02:00,23.07175,1872,8,668,France,Paris,french
2015-06-07 13:31:07.513318+02:00,10.6485,1872,3,216,France,Paris,french
2015-06-07 14:30:55.689603+02:00,11.3584,1872,3,136,France,Paris,french
2015-06-07 20:01:26.438305+02:00,22.7168,1872,3,61,France,Paris,french
2015-06-07 20:07:09.281839+02:00,22.7168,1872,5,110,France,Paris,french
2015-06-07 20:11:06.206490+02:00,13.4881,1872,4,7,France,Paris,french
2015-06-07 20:15:48.883707+02:00,30.5257,1872,8,455,France,Paris,french
2015-06-07 20:31:58.669385+02:00,13.4881,1872,4,310,France,Paris,french
2015-06-07 21:23:02.691769+02:00,26.2663,1872,8,6,France,Paris,french
2015-06-08 14:18:21.181149+02:00,11.3584,1872,3,368,France,Paris,french
2015-06-08 14:22:33.273272+02:00,12.7782,1872,4,534,France,Paris,french
2015-06-09 20:30:56.850216+02:00,33.3653,1872,5,4418,France,Paris,french
2015-06-09 20:57:23.101532+02:00,12.7782,1872,7,90,France,Paris,french
2015-06-09 21:03:51.335863+02:00,22.0069,1872,5,332,France,Paris,french
2015-06-09 21:22:34.936703+02:00,20.5871,1872,8,292,France,Paris,french
2015-06-09 22:18:37.080670+02:00,11.3584,1872,2,398,France,Paris,french
2015-06-09 23:20:19.740594+02:00,22.7168,1872,3,338,France,Paris,french
2015-06-10 13:46:24.397977+02:00,32.6554,1872,5,222,France,Paris,french
2015-06-10 14:34:25.680528+02:00,24.8465,1872,6,478,France,Paris,french
2015-06-10 19:59:32.092541+02:00,17.7475,1872,4,3561,France,Paris,french
2015-06-10 20:10:16.533280+02:00,32.6554,1872,9,3254,France,Paris,french
2015-06-10 20:32:26.480583+02:00,12.42325,1872,9,559,France,Paris,french
2015-06-11 21:01:51.781799+02:00,25.5564,1872,5,8,France,Paris,french
2015-06-11 21:40:49.199307+02:00,13.4881,1872,4,23,France,Paris,french
2015-06-12 15:03:55.876996+02:00,10.6485,1872,3,312,France,Paris,french
2015-06-12 21:57:00.231921+02:00,11.3584,1872,3,374,France,Paris,french
2015-06-13 13:33:00.383206+02:00,10.6485,1872,3,232,France,Paris,french
2015-06-13 16:01:03.424550+02:00,12.7782,1872,4,564,France,Paris,french
2015-06-13 20:57:37.171707+02:00,11.3584,1872,3,34,France,Paris,french
2015-06-13 22:15:17.097173+02:00,29.8158,1872,8,5,France,Paris,french
2015-06-14 20:35:27.639090+02:00,11.3584,1872,3,3252,France,Paris,french
2015-06-14 22:00:33.090123+02:00,22.7168,1872,4,752,France,Paris,french
2015-06-14 22:04:00.150708+02:00,31.9455,1872,6,1629,France,Paris,french
2015-06-14 22:35:12.059755+02:00,22.7168,1872,10,705,France,Paris,french
2015-06-14 23:26:29.536062+02:00,35.495,1872,6,20,France,Paris,french
2015-06-15 12:25:24.830174+02:00,55.3722,1872,7,2488,France,Paris,french
2015-06-15 14:02:43.061383+02:00,14.198,1872,4,519,France,Paris,french
2015-06-15 23:12:28.886367+02:00,31.9455,1872,5,282,France,Paris,french
2015-06-16 20:16:50.449340+02:00,11.3584,1872,3,161,France,Paris,french
2015-06-16 21:05:52.897338+02:00,22.7168,1872,5,1576,France,Paris,french
2015-06-16 21:38:33.518722+02:00,22.7168,1872,4,66,France,Paris,french
2015-06-16 21:41:21.813471+02:00,17.7475,1872,3,12,France,Paris,french
2015-06-16 21:51:56.816148+02:00,12.0683,1872,3,27,France,Paris,french
2015-06-16 22:17:00.988809+02:00,26.2663,1872,5,33,France,Paris,french
2015-06-16 22:26:30.452301+02:00,18.4574,1872,2,94,France,Paris,french
2015-06-16 22:29:27.085111+02:00,22.7168,1872,4,47,France,Paris,french
2015-06-16 22:42:56.652395+02:00,11.3584,1872,3,28,France,Paris,french
2015-06-16 23:19:15.920006+02:00,21.297,1872,3,49,France,Paris,french
2015-06-17 23:13:47.623463+02:00,22.7168,1872,4,272,France,Paris,french
2015-06-18 21:28:19.743903+02:00,11.3584,1872,3,9,France,Paris,french
2015-06-18 21:50:51.673797+02:00,17.037599999999998,1872,2,10,France,Paris,french
2015-06-19 13:01:15.828967+02:00,12.0683,1872,6,2519,France,Paris,french
2015-06-19 15:04:15.093653+02:00,11.3584,1872,3,176,France,Paris,french
2015-06-19 20:27:56.923875+02:00,11.3584,1872,3,27,France,Paris,french
2015-06-19 20:56:04.975731+02:00,34.075199999999995,1872,6,53,France,Paris,french
2015-06-19 20:57:45.855734+02:00,13.4881,1872,4,22,France,Paris,french
2015-06-19 21:48:34.890832+02:00,22.7168,1872,4,10,France,Paris,french
2015-06-19 21:51:56.989604+02:00,22.36185,1872,10,232,France,Paris,french
2015-06-19 23:12:47.349245+02:00,40.4643,1872,6,141,France,Paris,french
2015-06-20 20:53:21.449585+02:00,13.4881,1872,4,69,France,Paris,french
2015-06-20 21:25:51.577640+02:00,54.6623,1872,10,90,France,Paris,french
2015-06-20 23:09:30.170725+02:00,23.4267,1872,5,463,France,Paris,french
2015-06-23 22:21:57.313652+02:00,21.297,1872,5,181,France,Paris,french
2015-06-24 20:05:03.423009+02:00,14.9079,1872,4,2593,France,Paris,french
2015-06-24 20:41:59.419508+02:00,9.2287,1872,2,21,France,Paris,french
2015-06-24 21:10:42.890765+02:00,17.037599999999998,1872,5,71,France,Paris,french
2015-06-24 22:28:38.741196+02:00,10.6485,1872,3,257,France,Paris,french
2015-06-25 22:24:20.145645+02:00,11.3584,1872,3,36,France,Paris,french
2015-06-26 14:19:03.974203+02:00,10.6485,1872,3,78,France,Paris,french
2015-06-26 14:23:26.211836+02:00,11.3584,1872,3,35,France,Paris,french
2015-06-26 14:38:33.045181+02:00,33.3653,1872,6,91,France,Paris,french
2015-06-27 15:04:43.981228+02:00,13.4881,1872,4,256,France,Paris,french
2015-06-27 19:54:01.155810+02:00,18.4574,1872,2,1356,France,Paris,french
2015-06-27 21:53:48.132172+02:00,26.2663,1872,6,14,France,Paris,french
2015-06-27 22:11:46.571540+02:00,18.4574,1872,4,214,France,Paris,french
2015-06-28 13:47:02.696589+02:00,30.88065,1872,8,282,France,Paris,french
2015-06-28 19:13:42.585870+02:00,13.84305,1872,8,2717,France,Paris,french
2015-06-28 21:46:49.077180+02:00,11.3584,1872,3,218,France,Paris,french
2015-06-28 22:28:49.587542+02:00,36.2049,1872,10,939,France,Paris,french
2015-06-28 22:36:54.888915+02:00,14.198,1872,4,24,France,Paris,french
2015-06-30 20:39:49.488858+02:00,14.198,1872,4,39,France,Paris,french
2015-06-01 12:59:13.081243+01:00,26.25,2308,3,1535,UK,London,mediterranean
2015-06-01 19:47:27.289627+01:00,15.2,2308,2,940,UK,London,mediterranean
2015-06-01 21:15:14.667357+01:00,37.0,2308,4,1133,UK,London,mediterranean
2015-06-06 18:38:35.177200+01:00,20.5,2308,2,906,UK,London,mediterranean
2015-06-06 20:39:42.815701+01:00,23.25,2308,3,741,UK,London,mediterranean
2015-06-06 23:00:54.172520+01:00,31.7,2308,4,1464,UK,London,mediterranean
2015-06-08 22:45:53.828147+01:00,71.15,2308,7,2000,UK,London,mediterranean
2015-06-09 22:35:27.954936+01:00,48.0,2308,6,839,UK,London,mediterranean
2015-06-10 21:26:21.492331+01:00,30.95,2308,3,730,UK,London,mediterranean
2015-06-10 21:41:24.357580+01:00,58.25,2308,6,989,UK,London,mediterranean
2015-06-11 19:29:15.320775+01:00,44.25,2308,4,690,UK,London,mediterranean
2015-06-11 21:10:43.487458+01:00,25.45,2308,4,1105,UK,London,mediterranean
2015-06-15 21:17:33.533712+01:00,14.2,2308,2,947,UK,London,mediterranean
2015-06-16 13:02:04.813919+01:00,30.95,2308,3,2267,UK,London,mediterranean
2015-06-16 21:46:24.724440+01:00,19.0,2308,2,1269,UK,London,mediterranean
2015-06-16 21:50:11.229134+01:00,50.75,2308,4,1048,UK,London,mediterranean
2015-06-19 12:31:06.319297+01:00,26.25,2308,3,3512,UK,London,mediterranean
2015-06-20 22:07:34.943688+01:00,54.4,2308,5,1374,UK,London,mediterranean
2015-06-22 14:05:48.996370+01:00,22.7,2308,2,1827,UK,London,mediterranean
2015-06-22 14:20:15.033643+01:00,50.25,2308,6,961,UK,London,mediterranean
2015-06-24 13:17:09.084940+01:00,37.0,2308,3,1082,UK,London,mediterranean
2015-06-24 22:35:51.882630+01:00,28.0,2308,4,815,UK,London,mediterranean
2015-06-25 14:36:34.991323+01:00,34.0,2308,3,1398,UK,London,mediterranean
2015-06-25 20:52:30.157831+01:00,20.95,2308,1,1183,UK,London,mediterranean
2015-06-25 22:16:33.557217+01:00,18.45,2308,2,750,UK,London,mediterranean
2015-06-01 12:48:54.682843+01:00,18.4,1199,3,2838,UK,London,british
2015-06-01 14:47:52.168213+01:00,24.4,1199,3,438,UK,London,british
2015-06-01 22:23:45.906948+01:00,19.4,1199,3,302,UK,London,british
2015-06-03 20:05:06.288754+01:00,26.5,1199,6,744,UK,London,british
2015-06-04 21:44:37.828307+01:00,7.5,1199,1,266,UK,London,british
2015-06-04 22:08:54.309598+01:00,19.95,1199,4,462,UK,London,british
2015-06-06 12:48:02.761148+01:00,18.15,1199,4,2440,UK,London,british
2015-06-06 13:00:31.999227+01:00,18.95,1199,4,2481,UK,London,british
2015-06-06 16:46:51.929170+01:00,26.9,1199,7,859,UK,London,british
2015-06-08 17:55:11.144959+01:00,24.9,1199,2,715,UK,London,british
2015-06-08 18:20:37.379571+01:00,52.1,1199,7,532,UK,London,british
2015-06-08 21:33:00.975554+01:00,13.65,1199,3,468,UK,London,british
2015-06-08 21:39:48.806436+01:00,21.9,1199,2,962,UK,London,british
2015-06-09 13:12:25.484044+01:00,19.9,1199,2,836,UK,London,british
2015-06-09 20:05:03.996493+01:00,17.9,1199,2,811,UK,London,british
2015-06-10 16:09:41.777206+01:00,43.7,1199,4,787,UK,London,british
2015-06-11 17:23:26.800920+01:00,22.4,1199,3,604,UK,London,british
2015-06-12 22:01:04.857569+01:00,15.45,1199,2,447,UK,London,british
2015-06-13 14:09:18.039000+01:00,19.85,1199,3,789,UK,London,british
2015-06-13 18:16:34.762176+01:00,19.9,1199,3,771,UK,London,british
2015-06-14 13:38:08.415544+01:00,31.8,1199,4,971,UK,London,british
2015-06-14 13:51:28.942812+01:00,19.0,1199,4,906,UK,London,british
2015-06-14 14:06:10.342201+01:00,21.9,1199,3,931,UK,London,british
2015-06-14 18:48:59.678661+01:00,23.35,1199,3,578,UK,London,british
2015-06-14 19:06:06.538588+01:00,26.35,1199,4,714,UK,London,british
2015-06-14 19:45:12.145305+01:00,51.35,1199,8,790,UK,London,british
2015-06-14 20:38:52.000683+01:00,15.45,1199,2,720,UK,London,british
2015-06-14 22:03:34.857838+01:00,15.15,1199,4,509,UK,London,british
2015-06-14 23:15:28.596972+01:00,27.25,1199,5,493,UK,London,british
2015-06-15 20:03:22.518267+01:00,41.1,1199,8,1015,UK,London,british
2015-06-15 21:26:22.103319+01:00,34.05,1199,5,1174,UK,London,british
2015-06-15 21:35:37.721532+01:00,19.95,1199,1,725,UK,London,british
2015-06-16 13:49:52.844660+01:00,13.4,1199,3,847,UK,London,british
2015-06-16 17:57:31.550586+01:00,35.75,1199,5,760,UK,London,british
2015-06-16 17:58:52.162399+01:00,17.35,1199,4,680,UK,London,british
2015-06-17 22:34:32.233322+01:00,51.85,1199,3,643,UK,London,british
2015-06-17 22:38:58.623833+01:00,16.45,1199,4,739,UK,London,british
2015-06-17 22:47:36.928601+01:00,18.45,1199,2,554,UK,London,british
